staff_id,staff_name,role,store_id,hire_date,hours_per_week,certification_level
EMP-01930,James White,Pharmacist,ST-0242,2020-05-08,30,Senior
EMP-01931,Bill Valenzuela,Pharmacist,ST-0242,2021-05-21,40,Mid
EMP-01932,Kayla Schneider,Pharmacist,ST-0242,2021-01-28,30,Junior
EMP-01933,Annette Jones,Pharmacist,ST-0242,2017-01-09,25,Mid
EMP-01934,Felicia Leonard,Pharmacist,ST-0242,2020-08-17,30,Mid
EMP-01935,Robert Sutton,Pharmacy Technician,ST-0242,2021-01-16,40,Junior
EMP-01936,Larry Taylor,Pharmacy Technician,ST-0242,2025-08-12,30,Junior
EMP-01937,Alexa Evans,Pharmacy Technician,ST-0242,2022-04-09,25,Senior
EMP-01938,Jennifer Sullivan,Pharmacy Technician,ST-0242,2026-03-29,20,Mid
EMP-01939,Alexandra Valdez,Pharmacy Technician,ST-0242,2018-11-30,25,Senior
EMP-01940,Crystal Cummings,Pharmacy Technician,ST-0242,2019-12-12,35,Junior
EMP-01941,Jose Hartman,Pharmacist,ST-0243,2024-05-07,35,Mid
EMP-01942,Julia Conner,Pharmacist,ST-0243,2021-09-13,40,Junior
EMP-01943,Jessica Mcmahon,Pharmacist,ST-0243,2023-06-25,40,Senior
EMP-01944,Jerry Hansen,Pharmacist,ST-0243,2022-10-01,40,Mid
EMP-01945,Shane Torres,Pharmacist,ST-0243,2016-07-16,35,Mid
EMP-01946,Mr. Henry Perez MD,Pharmacy Technician,ST-0243,2023-03-28,40,Mid
EMP-01947,Melissa Evans,Pharmacy Technician,ST-0243,2026-05-12,40,Mid
EMP-01948,Richard Weeks,Pharmacy Technician,ST-0243,2018-12-28,40,Senior
EMP-01949,Wendy Carroll,Pharmacy Technician,ST-0243,2026-02-19,25,Senior
EMP-01950,Veronica Harris,Pharmacy Technician,ST-0243,2023-01-08,35,Senior
EMP-01951,James Wells,Pharmacy Technician,ST-0243,2021-12-20,30,Mid
EMP-01952,Jocelyn Kline,Pharmacy Technician,ST-0243,2017-12-17,40,Junior
EMP-01953,Michael Thompson,Pharmacy Technician,ST-0243,2024-09-08,40,Mid
EMP-01954,Cristian Pruitt,Pharmacist,ST-0244,2022-12-09,35,Junior
EMP-01955,David Keller,Pharmacist,ST-0244,2017-07-25,35,Junior
EMP-01956,Jacob Smith,Pharmacist,ST-0244,2021-12-07,20,Junior
EMP-01957,Jennifer Moore,Pharmacy Technician,ST-0244,2018-04-05,20,Senior
EMP-01958,Jason Paul,Pharmacy Technician,ST-0244,2022-12-29,40,Mid
EMP-01959,Sharon Anderson,Pharmacy Technician,ST-0244,2019-11-16,40,Junior
EMP-01960,Robert Ortega,Pharmacy Technician,ST-0244,2019-01-28,40,Senior
EMP-01961,Teresa Matthews,Pharmacist,ST-0245,2024-12-03,40,Mid
EMP-01962,Judy Harris,Pharmacist,ST-0245,2018-10-20,40,Junior
EMP-01963,Roger Jacobs,Pharmacy Technician,ST-0245,2020-07-28,40,Junior
EMP-01964,Susan Suarez,Pharmacy Technician,ST-0245,2024-03-15,35,Mid
EMP-01965,Andrew Davis,Pharmacy Technician,ST-0245,2024-02-20,40,Junior
EMP-01966,Ryan Sparks,Pharmacist,ST-0246,2023-01-11,40,Junior
EMP-01967,Rhonda Thompson,Pharmacist,ST-0246,2020-08-12,35,Junior
EMP-01968,Luke Reynolds,Pharmacist,ST-0246,2022-12-02,30,Mid
EMP-01969,Catherine Carroll,Pharmacist,ST-0246,2023-01-26,30,Junior
EMP-01970,Amanda Mcclure,Pharmacy Technician,ST-0246,2019-01-23,25,Mid
EMP-01971,Mark Carter,Pharmacy Technician,ST-0246,2017-07-05,40,Senior
EMP-01972,Miranda Robinson,Pharmacy Technician,ST-0246,2024-10-08,20,Mid
EMP-01973,Philip Martinez,Pharmacy Technician,ST-0246,2022-08-25,25,Junior
EMP-01974,Brian Miranda,Pharmacy Technician,ST-0246,2021-12-02,40,Mid
EMP-01975,Christopher Clark,Pharmacy Technician,ST-0246,2017-02-18,25,Junior
EMP-01976,Benjamin Neal,Pharmacy Technician,ST-0246,2024-03-26,20,Senior
EMP-01977,Patrick Foley,Pharmacy Technician,ST-0246,2023-02-14,40,Junior
EMP-01978,David Fletcher,Pharmacist,ST-0247,2018-09-12,25,Senior
EMP-01979,Paul Washington,Pharmacist,ST-0247,2017-07-15,40,Mid
EMP-01980,Matthew Reeves,Pharmacist,ST-0247,2023-10-27,20,Junior
EMP-01981,Robert Skinner,Pharmacy Technician,ST-0247,2019-04-12,35,Mid
EMP-01982,Lisa Thompson,Pharmacy Technician,ST-0247,2018-06-27,20,Mid
EMP-01983,Jeanne Jones,Pharmacy Technician,ST-0247,2016-07-25,20,Mid
EMP-01984,Brittany Howard,Pharmacy Technician,ST-0247,2020-01-23,30,Junior
EMP-01985,Stephanie Patel,Pharmacy Technician,ST-0247,2023-11-23,35,Mid
